Date,workoutId,exerciseId,singleSetId,exerciseName,reps,weight,fake_user_id
2021-11-05,EMvqcHAbOm,4IMiKZHvCG,Qeq029IKk5,Shotgun Row,10,10.205840462301895,fake_id_402
2021-07-16,fzJRxREp1h,r4bOO0fDTv,CcL5oafDR0,Plank,0,0.0,fake_id_397
2021-02-02,1AtzHm0UNE,N6zu9IJNBz,cpeMSrY3ZL,Leg Raise,10,0.0,fake_id_402
2021-03-01,ucuIV5DNf4,erjFOF21dc,elJLq0NpcZ,Reverse Barbell Curl,10,20.0,fake_id_398
2021-07-15,2wlyGbCVBA,G1mxtZtEs5,5cvFoDdB1Z,Back Squat,6,102.05840462301894,fake_id_410
2021-07-22,xYy3jjdieX,4IMiKZHvCG,XegJGc0yRU,Shotgun Row,8,52.16318458509857,fake_id_410
2021-09-03,XJYRmhavwl,DdtF1OFcuQ,feOKozI0f1,Tricep Push Up,24,0.0,fake_id_406
2021-08-18,yOznGLF4gK,otjt26R0oL,DkYItUccQd,Barbell Shoulder Press,8,38.55539730202938,fake_id_415
2021-01-25,DBHjIpLNC6,G1mxtZtEs5,jNHutNr6ri,Back Squat,8,102.05840462301894,fake_id_392
2021-09-29,aDjgqFDvDd,BTmBzxhAmZ,huLnudSHpK,Dumbbell Pullover,8,24.947610018960187,fake_id_408
2021-08-19,SD4KU5uEXq,dldAGWTRYw,0K4YTyfPV8,Forward Stability Ball Plank,0,0.0,fake_id_406
2021-10-21,uUlesrsb2W,AF7Qq7XK2r,EE5DgCqqzl,Air Squats,12,18.14371637742559,fake_id_406
2021-01-21,URTXCbXPeS,otjt26R0oL,9q4DeJarIb,Barbell Shoulder Press,5,43.091326396385774,fake_id_433
2021-10-04,gAWyGMTPXU,xPS7RzoOGm,tAHa4CJ7Aw,Bent Over Barbell Row,14,29.483539113316585,fake_id_395
2021-03-24,xwWB6bKFiZ,dFycDkJyHe,zNbGlGaO1X,Dumbbell Shoulder Raise,13,5.0,fake_id_428
2021-01-22,8dthTMpMwf,G1mxtZtEs5,qQHAjOVgHO,Back Squat,8,70.30690096252415,fake_id_396
2021-01-27,XjzBbDhPkL,9ykyHFs36M,yuZQ1ICQzX,Clean,6,27.215574566138386,fake_id_431
2021-07-29,XLlEXwpIoO,QFhUumXlvb,g6yUzJuLGk,Reverse Grip Barbell Bent Over Row,6,43.091326396385774,fake_id_396
2021-06-08,oIKRQ6st1h,qfkBJ4A5eQ,Cquu7VepID,Dead Bug,9,0.0,fake_id_395
2021-03-16,qtKYnrSFtl,djuvlRHUvb,pFVkAdpktr,Dumbbell Rear Delt Raise,10,11.339822735890994,fake_id_396
2021-01-25,7852DGkHLC,G1mxtZtEs5,AD1Ck7D7sN,Back Squat,5,58.96707822663317,fake_id_401
2021-02-24,NJxunWqder,erjFOF21dc,SNWNNl3ZXH,Reverse Barbell Curl,12,15.19536246609393,fake_id_394
2021-03-03,gtwCAoFGo4,djuvlRHUvb,1BHyqvRmlu,Dumbbell Rear Delt Raise,7,13.607787283069193,fake_id_406
2021-08-01,yLiH6cu7eJ,UThEK7cf4f,GWgSWSFZtf,Machine Fly,12,36.28743275485118,fake_id_406
2021-09-15,UR6vedgFkB,KVt5QRq9Hx,vG9GUE75UW,Side Laterals to Front Raise,11,3.628743275485118,fake_id_394
2021-11-05,jxyuLYSkSj,nNMm3ywt6H,MpJ3XBd8wW,Pike Push Up,9,0.0,fake_id_406
2021-04-15,GeEyNcWiBW,otjt26R0oL,OScqO4s8sy,Barbell Shoulder Press,8,52.16318458509857,fake_id_412
2021-05-10,o2OcwAADpN,geCUwfcZLR,8JEWgPuu0t,Hang Clean,5,34.01946820767298,fake_id_402
2021-07-15,ub2XxBwWlA,r4bOO0fDTv,PgaY3a7WC5,Plank,0,0.0,fake_id_443
2021-04-24,zFSgkZSLmf,DdtF1OFcuQ,ARGD4CKv3t,Tricep Push Up,11,0.0,fake_id_402
2021-04-23,6NTeCVbisG,uHBREgyju0,VjdjspL1eZ,Step Up,9,0.0,fake_id_401
2021-03-24,c1NSgRCMfW,243X43p1XP,cJ6FWxogiS,Seated Leg Curl,8,56.69911367945497,fake_id_393
2021-01-27,e6i9g6Jusy,3GvUTFN8up,EPOBpitw8P,Calf Raise,10,0.0,fake_id_400
2021-08-02,rShjzRXkiS,DdtF1OFcuQ,diorE8S0jq,Tricep Push Up,13,0.0,fake_id_412
2021-07-02,rILWR8npMN,9VQ4n2PTFW,rxeBXaZECW,Landmine Press,11,36.28743275485118,fake_id_408
2021-07-14,q66zZil6D4,3GvUTFN8up,9GGZ5oUCyV,Calf Raise,10,0.0,fake_id_395
2021-11-02,FvCojc3hV5,7wof3tzAVY,Q24Ij6tdwC,Smith Machine Stiff-Legged Deadlift,10,40.82336184920758,fake_id_412
2021-08-18,nqnbWLSFTD,Gx6Z2fevPD,fTRpXL6ayq,Incline Dumbbell Row,16,9.071858188712795,fake_id_418
2021-08-25,DDHAHVPCxV,BTmBzxhAmZ,AD1qiUb7VW,Dumbbell Pullover,15,6.8038936415345965,fake_id_423
2021-08-10,kgvofivrta,06kzIMnTzR,JOEDHBsHUD,Oblique Crunch,5,0.0,fake_id_393
2021-06-09,QGw2IYSGQB,G1mxtZtEs5,Mct8eF3XYH,Back Squat,15,34.01946820767298,fake_id_432
2021-10-18,EBFJ7qoGPu,pM3aRwuufC,p2Fx67cLoH,Stability Ball Hyperextension,9,0.0,fake_id_400
2021-05-11,Yz6jI8Mn7A,uHBREgyju0,5dlT6VmuJV,Step Up,5,18.14371637742559,fake_id_435
2021-01-18,w8QXnSjzPW,EAjKaB5zWy,IWdsuidVW7,Dumbbell Kickbacks,14,6.8038936415345965,fake_id_423
2021-10-31,Or8JtZ1xSE,DhkjvJNsNR,UYfdRhGPln,Sit Up,15,0.0,fake_id_396
2021-11-10,3VgrPKXCVv,otjt26R0oL,MyyMjoD9Xm,Barbell Shoulder Press,6,22.67964547178199,fake_id_403
2021-10-30,9CVoq4nYP3,58REE5sJU1,WA4PcEvgeu,Russian Twist,20,11.339822735890994,fake_id_392
2021-09-24,THoS1urJ2y,gALxFFZcI4,aHeDkgtkTn,Dumbbell Decline Bench Press,11,22.67964547178199,fake_id_396
2021-05-28,GX8lpTh37E,k4ivWt2zuv,RPgUF8uWnr,Barbell Glute Bridge,8,111.13026281173174,fake_id_401
2021-04-20,0MOhsW5sZV,G1mxtZtEs5,B7rNatW1ap,Back Squat,5,124.73805009480093,fake_id_412
2021-04-28,1vC12tpfvk,9VAkz3bNl4,y6FFjzo7BR,Decline Push Up,26,0.0,fake_id_406
2021-07-10,Gd41Av943O,O0VUqHDOIO,to1nHHUff0,TRX Swimmer Pull,17,0.0,fake_id_406
2021-05-05,pPh71xzaC9,Gx6Z2fevPD,5tzysDppLR,Incline Dumbbell Row,5,29.483539113316585,fake_id_430
2021-10-11,eviD7v1ZM2,EAjKaB5zWy,rXFPEngDy8,Dumbbell Kickbacks,12,6.8038936415345965,fake_id_409
2021-10-12,lrLhQNvLS7,EAjKaB5zWy,RKe7vNcq2E,Dumbbell Kickbacks,10,11.339822735890994,fake_id_418
2021-06-26,cKkwrvD9g6,9ykyHFs36M,G6TmrX9mHR,Clean,7,49.895220037920375,fake_id_408
2021-11-10,RSLJyXV1GN,zJlvUiMLou,odxnvEnQsH,Barbell Incline Bench Press,5,65.77097186816776,fake_id_427
2021-04-21,Sb0cd7eQX4,EAjKaB5zWy,HOhusyzk6v,Dumbbell Kickbacks,10,4.535929094356398,fake_id_409
2021-02-15,5ZUHhODNX6,G1mxtZtEs5,s3xECkqiRV,Back Squat,3,138.3458373778701,fake_id_430
2021-06-25,NqEdnONmfr,BN1DjSE1Zi,b4zrwaS5il,Romanian Deadlift,9,81.64672369841516,fake_id_412
2021-02-26,y1bYz6Sekb,w5njIJMJHb,58e0G8JBj6,Kettlebell Upright Row,15,20.0,fake_id_438
2021-07-04,v9lzg5aGQv,9fptvki4pW,Yfix2JAlEA,Barbell Hip Thrust,8,70.30690096252415,fake_id_402
2021-08-27,c5DAKtDErb,G1mxtZtEs5,mq616dcqQG,Back Squat,15,34.01946820767298,fake_id_418
2021-02-08,fGAlbaUcOS,58REE5sJU1,obW8446QLN,Russian Twist,18,15.87575183024739,fake_id_410
2021-04-01,WJYxaTOw6Q,DhkjvJNsNR,7K5RNms8A5,Sit Up,15,0.0,fake_id_419
2021-01-08,nC9eG3VBGi,EAjKaB5zWy,SnNAv6xOel,Dumbbell Kickbacks,13,4.535929094356398,fake_id_399
2021-01-30,Tqvfh8XOFj,58REE5sJU1,KDO9gdT2bV,Russian Twist,20,0.0,fake_id_447
2021-01-04,opDUUUQVhA,dFycDkJyHe,iACbP5q5kU,Dumbbell Shoulder Raise,6,4.535929094356398,fake_id_417
2021-01-03,Np3DhamxOk,1mSqEHZVVv,2ODgRIlyPq,Machine Reverse Fly,12,38.55539730202938,fake_id_405
2021-03-17,NTO0kHzxJK,9VAkz3bNl4,jWVACVGvsw,Decline Push Up,4,0.0,fake_id_400
2021-09-13,YgZdWiZOWY,3GvUTFN8up,7UV1bruylN,Calf Raise,8,22.67964547178199,fake_id_395
2021-08-24,9eOLnFFBCi,EAjKaB5zWy,ZZqgqOairj,Dumbbell Kickbacks,17,6.8038936415345965,fake_id_423
2021-01-26,bMacIBFjZ7,fxXbcxfkLt,6bullmewIS,Exercise Ball Crunch,18,0.0,fake_id_415
2021-03-11,kQQU7D8KxN,r4bOO0fDTv,AzIxOH0QGH,Plank,0,0.0,fake_id_420
2021-09-07,H7exb6gmp1,AF7Qq7XK2r,wHDXn4Ccb5,Air Squats,15,11.339822735890994,fake_id_412
2021-07-31,bb358IIzz8,ewEcdHovom,ppzS2Y0dsP,Hanging Leg Raise,6,0.0,fake_id_392
2021-02-03,AYc8DLC9h8,y2Gg0PEzd8,Ftc1PeNFxv,Preacher Curl,8,20.41168092460379,fake_id_435
2021-03-07,5IksBqyIjf,9fptvki4pW,BbGw8Ih2kF,Barbell Hip Thrust,15,43.091326396385774,fake_id_400
2021-07-25,kdPBBjGlAm,ACSgVaipTW,Xz5Otu5KgX,Dumbbell Squeeze Press,10,22.67964547178199,fake_id_408
2021-05-03,2o4cC2tde9,4IMiKZHvCG,bVzMJEOeu6,Shotgun Row,15,13.607787283069193,fake_id_393
2021-08-26,jWzQXRStUT,jJmv4Zv028,31GO6uWgbJ,Overhead Weighted Sit Up,12,9.071858188712795,fake_id_392
2021-11-06,PtvWn9YKl1,k3yxx2a6oz,bPLqjHHxfN,Seated Machine Calf Press,5,52.16318458509857,fake_id_435
2021-08-29,kJr5GtgVww,cDYgx7gYHz,vmWzwaTmGJ,Tate Press,15,5.669911367945497,fake_id_422
2021-05-20,iASxXSXNQl,wNarovWdLy,UyGy4BYaC3,Cable Crunch,20,36.28743275485118,fake_id_423
2021-03-02,yCCnXB6uMW,GbK7ZSbRC6,ILFmaLH4vU,Kettlebell Sumo High Pull,15,13.607787283069193,fake_id_406
2021-04-27,RgSbDzN5J2,243X43p1XP,FKGjvfwMnO,Seated Leg Curl,11,18.14371637742559,fake_id_409
2021-01-11,qdhtA9z4Br,EAjKaB5zWy,ByZARWt35G,Dumbbell Kickbacks,11,7.937875915123695,fake_id_440
2021-09-05,wI6ezJPuD2,Mok6zwcCl9,Grrjyfh5lC,Cable Upright Row,12,45.35929094356398,fake_id_425
2021-11-09,6gAVLGGBVe,otjt26R0oL,k9gDTQ4x2f,Barbell Shoulder Press,10,43.091326396385774,fake_id_396
2021-04-26,uCaB4UQ75C,G1mxtZtEs5,vCKyzT6rnt,Back Squat,10,65.77097186816776,fake_id_410
2021-08-27,7bwiCk3q3k,1sQqqUqJyp,QxmANO2mmo,Frog Pump,30,0.0,fake_id_406
2021-04-02,e5FaEKyljN,zJlvUiMLou,qjml2Ba9fE,Barbell Incline Bench Press,10,31.75150366049478,fake_id_401
2021-09-09,GcsuY2Yg8U,UThEK7cf4f,DiYUysqlYN,Machine Fly,12,29.483539113316585,fake_id_394
2021-03-04,sIba8pEgHk,Gx6Z2fevPD,epRTb90Zl9,Incline Dumbbell Row,15,7.937875915123695,fake_id_422
2021-07-15,4lgkMX97Y2,r4bOO0fDTv,0COKri6o7H,Plank,0,0.0,fake_id_398
2021-01-15,IoG3Z4Gn8e,9fptvki4pW,eb9ihaUMLz,Barbell Hip Thrust,12,43.091326396385774,fake_id_400
2021-11-09,3jKog8JBdS,pM3aRwuufC,VIAP9B2zCk,Stability Ball Hyperextension,22,0.0,fake_id_406
2021-09-08,1C8HN57qKk,9fptvki4pW,JGiiazZKEW,Barbell Hip Thrust,12,102.05840462301894,fake_id_401
2021-01-20,EDGy9qHK0I,4IMiKZHvCG,dibvY9QiLC,Shotgun Row,15,6.8038936415345965,fake_id_440
2021-04-25,T3n2oGRcii,djuvlRHUvb,hVKp27RN8c,Dumbbell Rear Delt Raise,15,13.607787283069193,fake_id_439
2021-01-28,uRNt90soMf,zJlvUiMLou,Rsw4PdEZFt,Barbell Incline Bench Press,5,36.28743275485118,fake_id_401
2021-07-07,a5wBEfoalV,QFhUumXlvb,Z853kBHXkH,Reverse Grip Barbell Bent Over Row,12,20.41168092460379,fake_id_402
2021-03-04,uyVzhjk9zH,AF7Qq7XK2r,btJOCG0foY,Air Squats,10,15.87575183024739,fake_id_406
2021-04-24,O0TJySYUDS,oCzmU1KcYe,9ghUY74BHU,Cable Shoulder Internal Rotation,10,6.8038936415345965,fake_id_396
2021-01-06,6G4AUoJ17e,so3n0BqhED,qonMx3zOqr,Smith Machine Calf Raise,12,63.50300732098956,fake_id_400
2021-01-21,YTKd5h8xVJ,aIzmfLklht,IUxBGY9ynP,Dumbbell Step Up,14,7.937875915123695,fake_id_406
2021-07-26,r97EA2Kea8,G1mxtZtEs5,yO7Y31fFNO,Back Squat,5,61.235042773811365,fake_id_401
2021-06-11,RdNYHnvBD3,k3yxx2a6oz,cgsYXTmMQl,Seated Machine Calf Press,14,63.50300732098956,fake_id_410
2021-01-25,CdxlFnF4Wo,58REE5sJU1,AmZxYXuv1F,Russian Twist,15,5.443114913227677,fake_id_433
2021-05-06,l9vPchKX98,BN1DjSE1Zi,54AomfWFAV,Romanian Deadlift,12,30.0,fake_id_398
2021-02-15,AcszHGZvtP,zJlvUiMLou,SHPl1L41Cf,Barbell Incline Bench Press,8,61.235042773811365,fake_id_425
2021-09-29,n2gTZPGgql,mXEVvIJ5nf,kIFF4ZvJMb,Standing Hip Adduction,10,4.535929094356398,fake_id_414
2021-01-14,GUupdLCsEA,erjFOF21dc,L6t3CIC0RM,Reverse Barbell Curl,12,20.41168092460379,fake_id_412
2021-01-11,w3aTYTxFwh,uHBREgyju0,JqjQ7XNFwi,Step Up,5,0.0,fake_id_401
2021-03-17,iELHFC6ISD,r4bOO0fDTv,CmHX2krZze,Plank,0,0.0,fake_id_398
2021-09-05,M6LSsVyU99,58REE5sJU1,LCTrnSEOYE,Russian Twist,22,10.205840462301895,fake_id_434
2021-03-15,HEyBi0q9J7,UThEK7cf4f,dKJR2KOPty,Machine Fly,15,45.35929094356398,fake_id_413
2021-02-25,eLmpJslQRh,Gx6Z2fevPD,MO7hhJ6r8v,Incline Dumbbell Row,7,11.339822735890994,fake_id_402
2021-09-13,sIIAFLl7F0,243X43p1XP,5N7wQl2F7A,Seated Leg Curl,10,31.75150366049478,fake_id_397
2021-03-11,uAEOoAOFro,243X43p1XP,5EKULpVksv,Seated Leg Curl,10,20.41168092460379,fake_id_414
2021-10-14,H3pcVSb3cs,516XLLabVp,wr63El9B6o,Scapular Pull Up,12,0.0,fake_id_418
2021-07-01,RAKZnig6JZ,r4bOO0fDTv,nlEOzb2Q9l,Plank,0,0.0,fake_id_431
2021-02-08,QGE7hCrpo6,otjt26R0oL,4vGuOs5Q1o,Barbell Shoulder Press,2,56.69911367945497,fake_id_419
2021-02-09,ZptAmNEMxj,G1mxtZtEs5,eyLAyNr4lS,Back Squat,8,92.98654643430615,fake_id_426
2021-08-09,vp5yyyAntQ,9fptvki4pW,Raf2LayX5b,Barbell Hip Thrust,8,111.13026281173174,fake_id_401
2021-03-08,zWvWatBspS,zJlvUiMLou,wT0CRPPHJn,Barbell Incline Bench Press,12,83.91468824559335,fake_id_420
2021-06-10,lgz1QIHFF3,fxXbcxfkLt,oWSJ8HHqne,Exercise Ball Crunch,12,11.339822735890994,fake_id_403
2021-02-04,yXh2EOBjik,9fptvki4pW,gZCJFGe1tN,Barbell Hip Thrust,5,43.091326396385774,fake_id_435
2021-09-14,7QCIoZBXhc,otjt26R0oL,1tnwALDxAt,Barbell Shoulder Press,6,36.28743275485118,fake_id_441
2021-02-26,y1bYz6Sekb,w5njIJMJHb,DEXWE8iQ98,Kettlebell Upright Row,15,20.0,fake_id_438
2021-10-14,H3pcVSb3cs,UQBXLgsfXN,uuRHbPdd5F,Dumbbell Shrug,21,24.947610018960187,fake_id_418
2021-09-19,Y0DsqS87nF,s5tzCNPRXw,8bsr3Aht0x,Lunge Jump,8,0.0,fake_id_395
2021-10-08,7vAbizZRUO,djuvlRHUvb,Y5pnEh3ijU,Dumbbell Rear Delt Raise,10,6.8038936415345965,fake_id_430
2021-09-12,uDUSvzq97B,AF7Qq7XK2r,wfAGIzxYNd,Air Squats,12,0.0,fake_id_409
2021-06-08,3W1yGcEEmU,EAjKaB5zWy,DpBSfqBlYt,Dumbbell Kickbacks,5,6.8038936415345965,fake_id_394
2021-01-29,cUtIgFs1qo,LDHzRzwxaI,zVdfGHtqM5,Exercise Ball Push Up,10,0.0,fake_id_403
2021-05-29,ZWVjA6emUc,so3n0BqhED,V79cP2RCVH,Smith Machine Calf Raise,10,45.35929094356398,fake_id_406
2021-06-23,6mfzIB2eGy,dFycDkJyHe,JyEiKLS5tj,Dumbbell Shoulder Raise,12,3.4019468207672983,fake_id_440
2021-06-25,R0BeYziqCu,qfkBJ4A5eQ,v9KGq1dopp,Dead Bug,7,0.0,fake_id_423
2021-05-31,Mw0vGckmUO,HpJxPvuCBP,i6qUHeDZZu,Dumbbell Clean,8,11.339822735890994,fake_id_395
2021-05-14,BEbfwWfhu3,omtypRFVyt,57K8SFTcQ6,Power Clean,4,70.30690096252415,fake_id_392
2021-04-23,EKLvxUc3nd,DdtF1OFcuQ,sQo04cLl8w,Tricep Push Up,12,11.339822735890994,fake_id_392
2021-02-13,FIgKTOq6Ne,243X43p1XP,HxHUz2ff9t,Seated Leg Curl,12,40.82336184920758,fake_id_392
2021-10-15,nQSjMBuFKv,Yw1aA3soIp,6JMfuSg8DZ,Dumbbell Sumo Squat,8,9.071858188712795,fake_id_394
2021-07-16,NOsWaVLSsz,58REE5sJU1,FXlGA6fgbh,Russian Twist,15,7.937875915123695,fake_id_401
2021-03-18,PSoKURVvyU,k3yxx2a6oz,o1ahAqd8al,Seated Machine Calf Press,10,113.39822735890993,fake_id_393
2021-09-01,4lECmz80Vv,DhkjvJNsNR,TeKqDXa4ns,Sit Up,15,0.0,fake_id_396
2021-03-17,wvjjDCMo2k,DhkjvJNsNR,MwxLUclhjb,Sit Up,45,0.0,fake_id_431
2021-09-09,iE6dpPdAvM,4IMiKZHvCG,6lEeg9NEiv,Shotgun Row,8,20.41168092460379,fake_id_393
2021-06-26,cKkwrvD9g6,uHBREgyju0,sLbvqmFqao,Step Up,24,0.0,fake_id_408
2021-05-29,pLGE3P2Nzu,BTmBzxhAmZ,d5lw7bqW5Q,Dumbbell Pullover,10,17.00973410383649,fake_id_434
2021-08-05,eawMMnBlJI,DhkjvJNsNR,trIRBB8L3A,Sit Up,24,0.0,fake_id_426
2021-04-20,P4LgdyABoh,UThEK7cf4f,DwNs8Q8Eqy,Machine Fly,12,47.62725549074217,fake_id_436
2021-04-30,OGpNoImROo,9fptvki4pW,Y5jRwqiBX3,Barbell Hip Thrust,8,61.235042773811365,fake_id_402
2021-09-21,6TsC7Rvbtu,xPS7RzoOGm,ZnGFUGKBoA,Bent Over Barbell Row,10,61.235042773811365,fake_id_410
2021-09-08,oi1b83SO62,uHBREgyju0,X5pAbSr3Eg,Step Up,8,0.0,fake_id_400
2021-10-24,5Xp8RdJKYZ,dFycDkJyHe,cEWnEG6NmS,Dumbbell Shoulder Raise,10,9.071858188712795,fake_id_392
2021-02-10,wshV7YPkND,Yw1aA3soIp,9T6goO0Jp1,Dumbbell Sumo Squat,9,20.41168092460379,fake_id_401
2021-03-15,SqQoQ9eIdV,fxXbcxfkLt,ETU5BDAJlF,Exercise Ball Crunch,10,0.0,fake_id_393
2021-10-16,SpwUfIlb5G,omtypRFVyt,QwCLWI4ofL,Power Clean,4,52.16318458509857,fake_id_395
2021-10-15,lsJtln3e0Z,pM3aRwuufC,OZEPptSQm5,Stability Ball Hyperextension,6,4.535929094356398,fake_id_406
2021-03-25,PqSriBXnkl,fxXbcxfkLt,L0CPyWKD9c,Exercise Ball Crunch,10,11.339822735890994,fake_id_404
2021-09-03,XJYRmhavwl,6wceEWn4V1,u6byqlDf2M,Incline Svend Press,8,20.41168092460379,fake_id_406
2021-06-05,IKflhTuVXa,3GvUTFN8up,DpCclAGPHY,Calf Raise,11,0.0,fake_id_414
2021-04-14,rjZiGdRfPl,EAjKaB5zWy,jI2GXuF7hg,Dumbbell Kickbacks,19,5.443114913227677,fake_id_399
2021-03-15,tXfJEZo1qi,DdtF1OFcuQ,r4pqCpRpvA,Tricep Push Up,10,0.0,fake_id_402
2021-06-17,d2MPqRDCXG,3GvUTFN8up,IFkJ8pFIQk,Calf Raise,12,22.67964547178199,fake_id_393
2021-10-04,BQqOChzivS,06kzIMnTzR,IsZT7O7Zrn,Oblique Crunch,9,0.0,fake_id_401
2021-04-07,9DDbUplv6N,DdtF1OFcuQ,Ghg9dgZIzb,Tricep Push Up,17,0.0,fake_id_434
2021-05-28,GX8lpTh37E,jJmv4Zv028,qdi9vWHeEs,Overhead Weighted Sit Up,12,4.535929094356398,fake_id_401
2021-08-26,N4gtxRONcB,N6zu9IJNBz,smuElzg7QJ,Leg Raise,15,0.0,fake_id_433
2021-07-06,DpzDCtFzHq,9VAkz3bNl4,QALB9I5Pih,Decline Push Up,15,0.0,fake_id_434
2021-09-27,zc5JLVI6DX,djuvlRHUvb,0FG3Fes6Yz,Dumbbell Rear Delt Raise,8,13.607787283069193,fake_id_396
2021-11-01,C1owHdFXrP,xPS7RzoOGm,SxgIDhD49b,Bent Over Barbell Row,12,38.55539730202938,fake_id_429
2021-06-18,DXQUwBJdmx,06kzIMnTzR,3ieRVKDhSu,Oblique Crunch,8,13.607787283069193,fake_id_409
2021-09-07,RtRCwHUJAq,wNImc4b4MY,XM04sIksqe,Leg Curl,8,22.67964547178199,fake_id_392
2021-09-10,sdk91pneiN,3GvUTFN8up,NxZntVx0zZ,Calf Raise,10,99.79044007584075,fake_id_418
2021-02-01,M7gRtMRjwn,ewEcdHovom,mx3JCFuCus,Hanging Leg Raise,10,0.0,fake_id_403
2021-01-09,uxgwBHa5ST,HpJxPvuCBP,vhcbRLdeRY,Dumbbell Clean,10,5.669911367945497,fake_id_409
2021-07-20,vVfTeBHJNk,06kzIMnTzR,WVReDOqH6f,Oblique Crunch,24,0.0,fake_id_406
2021-08-03,7MRfAT6TBU,9VAkz3bNl4,Wgj8kDePLL,Decline Push Up,20,0.0,fake_id_415
2021-09-15,sjojRJRG9A,9ykyHFs36M,SqhHug0Kni,Clean,5,40.82336184920758,fake_id_401
2021-04-02,LWFyTdEwD8,58REE5sJU1,LU7hlYmRiy,Russian Twist,22,2.267964547178199,fake_id_406
2021-03-09,VuBKluNnVo,DdtF1OFcuQ,iIa2UC3cKc,Tricep Push Up,9,0.0,fake_id_396
2021-07-13,rQjz9Qglht,xPS7RzoOGm,x1KEhRRNXa,Bent Over Barbell Row,15,43.091326396385774,fake_id_392
2021-09-22,chhJ8tLE0F,cDYgx7gYHz,hgtjwfWCAV,Tate Press,7,6.8038936415345965,fake_id_402
2021-07-02,JAECPPgt8k,G1mxtZtEs5,g24ZBeQawS,Back Squat,8,47.62725549074217,fake_id_402
2021-08-13,DzDUXIM1eV,9zYC4cN1jr,FYG5xbB3qQ,Handle Band Squat to Press,10,4.535929094356398,fake_id_409
2021-10-27,WpJB3FtD7X,AF7Qq7XK2r,XkpHPqn4m8,Air Squats,11,0.0,fake_id_402
2021-03-24,Mk3OGzfEnE,zJlvUiMLou,qRaIOFlWDT,Barbell Incline Bench Press,12,11.339822735890994,fake_id_432
2021-08-03,E5p3FazhKd,Mok6zwcCl9,Dqj3B7LBQJ,Cable Upright Row,10,27.215574566138386,fake_id_393
2021-09-22,UAZcOMetya,BN1DjSE1Zi,PzJeuanrsV,Romanian Deadlift,15,29.483539113316585,fake_id_400
2021-04-15,pNliFAUetY,djuvlRHUvb,0cTARxfpjq,Dumbbell Rear Delt Raise,8,6.8038936415345965,fake_id_394
2021-02-03,I7GCixuQtR,otjt26R0oL,HmlWteeYJM,Barbell Shoulder Press,3,52.16318458509857,fake_id_393
2021-10-18,mnu9JZGEuB,243X43p1XP,OEqFvDlqzm,Seated Leg Curl,8,31.75150366049478,fake_id_413
2021-08-23,BfSI2OphOi,AOQBAQ8rXC,QNTCLp3e2T,Pendlay Row,10,40.82336184920758,fake_id_393
2021-06-12,6JRTKprvDW,BTmBzxhAmZ,wrT2wWYmmR,Dumbbell Pullover,13,13.607787283069193,fake_id_401
2021-03-05,AqPM1dwvza,s5tzCNPRXw,uabmpMNYLj,Lunge Jump,14,0.0,fake_id_440
2021-06-25,mbLAVnAiw8,EAjKaB5zWy,EMlQskXpWc,Dumbbell Kickbacks,10,6.8038936415345965,fake_id_399
2021-07-26,r97EA2Kea8,G1mxtZtEs5,ajVt1NRNmE,Back Squat,5,61.235042773811365,fake_id_401
2021-11-01,OOtB7NIhLF,ewEcdHovom,eLqOGhs2bH,Hanging Leg Raise,8,0.0,fake_id_402
2021-01-16,W8sE6C0L2z,AkKyo5MAvA,ZHzcnYJABp,Kettlebell Front Squat,12,24.040424200088907,fake_id_413
2021-01-11,SakKqR4E4p,zJlvUiMLou,sy2kIxf69E,Barbell Incline Bench Press,10,47.62725549074217,fake_id_396
2021-08-12,9IozfCEG8I,s5tzCNPRXw,78ukljwLlq,Lunge Jump,12,0.0,fake_id_400
2021-06-22,vYC8CR7eXF,243X43p1XP,AX2usUN6BR,Seated Leg Curl,12,36.28743275485118,fake_id_392
2021-01-19,4Q4YxLYBHl,G1mxtZtEs5,mfpeEPRWFQ,Back Squat,12,27.215574566138386,fake_id_440
2021-05-17,vsATddawj5,9VAkz3bNl4,fGQuMGB1wK,Decline Push Up,20,0.0,fake_id_395
2021-08-07,68ehW8qHaH,N6zu9IJNBz,KruYQtSI4q,Leg Raise,30,0.0,fake_id_422
2021-05-10,8HCBrHc2EI,cDYgx7gYHz,XnhodMYTNT,Tate Press,14,13.607787283069193,fake_id_439
2021-08-20,vAXotSdTwR,DhkjvJNsNR,1FYRrEfNDR,Sit Up,42,0.0,fake_id_431
2021-08-19,Kws6KjRgzg,uHBREgyju0,raJHDLBHoE,Step Up,22,0.0,fake_id_408
2021-08-13,q3jgu8bXil,9VAkz3bNl4,DJvKwXY8Fo,Decline Push Up,6,0.0,fake_id_417
2021-11-09,6gAVLGGBVe,oCzmU1KcYe,8r0hjv9ruC,Cable Shoulder Internal Rotation,10,6.8038936415345965,fake_id_396
2021-03-01,yJ7J4Tubpw,djuvlRHUvb,RWP8ohIdWb,Dumbbell Rear Delt Raise,15,6.8038936415345965,fake_id_400
2021-08-08,uATD5x9eeP,dFycDkJyHe,15ZDCjWhn1,Dumbbell Shoulder Raise,11,9.071858188712795,fake_id_406
2021-01-20,yf8NygmmVF,G1mxtZtEs5,FZ0XZtlzmK,Back Squat,10,25.0,fake_id_398
